Price,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Ticker,A,AAPL,ABT,ACGL,ADBE,A,AAPL,ABT,ACGL,ADBE,A,AAPL,ABT,ACGL,ADBE,A,AAPL,ABT,ACGL,ADBE,A,AAPL,ABT,ACGL,ADBE
Date,,,,,,,,,,,,,,,,,,,,,,,,,
2000-01-18,42.990230560302734,0.781963050365448,7.952699184417725,1.6376583576202393,15.886810302734377,43.81696514675125,0.7974807439105651,8.129425321236418,1.76972777563938,16.352244198322296,40.9609694410222,0.7556311513290321,7.805426819702742,1.545210127745847,15.886810302734377,41.26160107423021,0.7598636376640175,7.9674263207693246,1.545210127745847,16.150556176900864,2101753,459177600,11348831,1624500,5201600
2000-01-19,42.08834838867188,0.8017123937606812,7.790700435638428,1.677279353141785,15.669610977172852,43.29087528516165,0.8181696301176359,7.879063762880078,1.677279353141785,15.979900303453505,41.97561429781256,0.7777313844230466,7.746518521717834,1.6310552970670806,15.514466314032529,43.29087528516165,0.7946588189232093,7.746518521717834,1.677279353141785,15.816999354084036,2624885,597643200,16849822,667800,4559200
2000-01-20,40.96097946166992,0.853905975818634,7.555069446563721,1.6376583576202393,15.8402681350708,42.61445224556866,0.914092639096308,7.746523358357369,1.677279432409048,16.041956172050153,40.58519062985186,0.853905975818634,7.466706564751127,1.6112442699757203,15.266232952898791,42.53929191400602,0.8689526165259982,7.702341917451073,1.677279432409048,15.793724741921718,2007947,1831132800,15429241,985500,4248800
2000-01-21,41.33677673339844,0.8374488353729248,7.348886013031006,1.6508654356002808,15.607547760009766,41.712565641942966,0.8595483008053934,7.451976509098831,1.6508654356002808,16.104010511819222,39.94635841308358,0.8289847155526959,7.24579551696318,1.624451348316088,15.390345306093128,41.56225136112493,0.8595483008053934,7.422522224679363,1.6442623388639996,16.01092374585495,1918336,495924800,18903505,460800,6900000
2000-01-24,41.18645858764648,0.7993614673614502,7.0690693855285645,1.6376583576202393,15.033513069152832,43.17814025733311,0.8482629258546308,7.27525090967299,1.6508654581204685,15.762692753621543,40.88582684772224,0.7908972984769379,7.0690693855285645,1.6178482736495925,14.924911839551108,41.18645858764648,0.8158186527504218,7.216341831260331,1.6178482736495925,15.661849701633232,2095882,440876800,20606554,1108800,5895600
2000-01-25,40.69792938232422,0.8445013761520386,6.980706214904785,1.6310553550720217,15.638579368591309,41.86287608539767,0.8510848524888667,7.201614373285453,1.6574694424075855,15.731666150547207,39.9463516916959,0.7702083709970506,6.921797139056728,1.6244513514753938,14.614624767076402,41.3367697780585,0.7899568914914853,7.069069077777259,1.6376583384652066,14.932672219020109,1153769,497145600,22725507,504900,7566000
2000-01-26,41.07371520996094,0.8289846777915955,6.995429515838623,1.5980383157730105,15.188658714294434,41.63739843651849,0.8590780634871229,7.0690651944479,1.624451383424616,15.948867373130415,40.81066367886715,0.8256934413091684,6.936520972951202,1.5980383157730105,15.126600864593536,40.84824384323712,0.8275741335208081,7.0248837872823335,1.624451383424616,15.66960704947638,1022357,367158400,14037397,151200,4466000
2000-01-27,41.14887237548828,0.8275742530822754,7.2605204582214355,1.61784827709198,15.561006546020508,42.388976116519125,0.850144722519704,7.348884291985161,1.624451373932387,15.886810272308075,40.43487490369711,0.8050038338689691,6.980703820567779,1.584831205906791,15.095572651323982,42.01318729841879,0.8186399341918678,7.010158098089307,1.591434302747198,15.095572651323982,868577,340144000,16105783,219600,5864400
2000-01-28,40.92341232299805,0.7645652294158936,7.510884761810303,1.5980383157730105,14.288823127746582,41.787727484893686,0.8341564444491161,7.58452046485189,1.6145467947840997,15.35932127738232,40.5476234009999,0.7570423122642328,7.319430932702911,1.584831215167506,14.056106138695336,41.787727484893686,0.8139377790453967,7.348885213919545,1.6145467947840997,15.188662152078072,1609238,423348800,13831338,75600,5712000
2000-01-31,39.79603958129883,0.7805525660514832,7.672877311706543,1.5452101230621338,13.668243408203123,40.66035461341041,0.7814929624502058,7.746512947589258,1.6112442650918497,14.428452178920438,38.93172454918725,0.7109613742536139,7.289969502120536,1.5452101230621338,13.264867325781694,40.62277444425375,0.7598637448313472,7.510877911566214,1.5848311977308465,14.180220743584172,1040392,701680000,11452194,102600,16459200
2000-02-01,42.68960189819336,0.7542204856872559,7.74651575088501,1.492381930351257,13.8699312210083,43.29086520645592,0.7899568964742263,7.746515750885009,1.5320031179091262,14.118162652256771,39.83360599369352,0.7523397937809388,7.510880629590733,1.492381930351257,13.683757647571948,39.83360599369352,0.7824331243668206,7.628698190237872,1.5320031179091262,13.8699312210083,1404291,318035200,8050775,612900,6765600
2000-02-02,45.99655151367188,0.7434054613113403,7.790700435638428,1.4857789278030396,15.219687461853027,45.99655151367188,0.7683268132715775,7.834881848959484,1.4923819110904333,15.29725977307552,43.02781783249693,0.7297693152474993,7.717064246170463,1.4791759445156458,13.807871397603664,43.215712247514375,0.7579828071174942,7.717064246170463,1.4923819110904333,13.885443708826156,1945177,464195200,10301829,89100,13409600
2000-02-03,46.74812698364258,0.7772611975669861,7.834883213043213,1.4527618885040283,17.143484115600586,46.74812698364258,0.7843147720511086,7.879065134656052,1.492381942833912,17.15899858086357,44.38065682403639,0.7542205354458786,7.761247511354523,1.413140813970697,15.731667776668772,45.207391570081775,0.754690733565532,7.775974651692261,1.479175975978229,15.84026903350968,1779514,475193600,8176192,248400,19747200
2000-02-04,45.84622573852539,0.8125275373458862,8.11469554901123,1.4791759252548218,18.369123458862305,46.748120690851,0.8275741808296871,8.261967356203572,1.4857789084562358,18.493239157908672,45.09464821483648,0.7796122074171998,7.9674232412195956,1.4461578352815767,16.631503672213167,46.748120690851,0.7819631481523153,7.9674232412195956,1.4461578352815767,17.058151387685054,1145661,425320000,13315412,43200,13516800
2000-02-07,47.800331115722656,0.8581376671791077,7.96742582321167,1.5320031642913818,19.12933349609375,48.1009595678638,0.8595482616740461,8.144152449593456,1.5320031642913818,19.22242027709664,45.84622693781557,0.7970105999047866,7.864335374588872,1.4791760083889165,17.93471980655667,46.71054175396705,0.8125274909179141,8.129424813562093,1.4923819755339591,18.30706693056823,1274277,441067200,5931822,370800,12919200
2000-02-08,47.49969482421875,0.8642507791519165,8.04106330871582,1.5584170818328855,20.78938102722168,49.41621544893367,0.8736543388381588,8.129426135677999,1.611244235797896,20.851438881034284,47.04874577699363,0.8369784872768857,7.893790929246445,1.5452100949687435,19.051761120468825,48.5519007170828,0.8576673029790828,8.05579044654285,1.5452100949687435,19.25344914535978,1169707,408643200,10834240,246600,14297200
2000-02-09,45.545597076416016,0.8473226428031921,8.497604370117188,1.5320031642913818,21.735763549804688,47.3118069381808,0.8811783183817581,8.600694802577644,1.584831227041377,21.782306940703627,45.50802012166472,0.8459121486971228,8.144151172767405,1.518796063586927,20.572178777331203,46.67296343592627,0.8586079014787922,8.173605439013427,1.584831227041377,20.82041019545888,1182848,299364800,14133855,476100,15321600
2000-02-10,46.109283447265625,0.853905975818634,8.27669620513916,1.5320031642913818,22.6511173248291,47.38696733370121,0.8567270640009254,8.48287807957081,1.5518131352124167,22.6511173248291,45.28254870104179,0.8275740281240406,8.173605768522732,1.5320031642913818,20.91349736566413,46.2971810600196,0.8492040952160037,8.48287807957081,1.5452101516398953,21.487532530745412,1066814,302982400,14272416,184500,13175600
2000-02-11,45.32012939453125,0.8181694746017456,8.01160717010498,1.4989858865737915,22.44942855834961,46.18444431470652,0.8586076623858186,8.291424225550683,1.5287014645746382,22.65111658271626,44.98191753541988,0.8144079906192822,8.01160717010498,1.4791759168783187,21.565104143818903,45.99654990625531,0.8548461784033552,8.291424225550683,1.5187959696251982,22.340827314459872,751705,212251200,6961002,322200,7216800
2000-02-14,45.95897674560547,0.8713035583496094,8.26197338104248,1.4890804290771484,22.24773979187012,46.25960848624008,0.871773756482619,8.291428164439555,1.4989859242757275,22.34082656924196,44.98192439016777,0.8172292161060384,8.099974325057048,1.479175954082002,21.115184000512716,45.244979167285024,0.8224012448968098,8.188337674048949,1.4890804290771484,21.87539268238275,837682,367539200,6156593,212400,6994800
2000-02-15,49.22832489013672,0.8952844142913818,8.27669620513916,1.5121930837631226,22.061561584472656,49.90474530680997,0.902337987771422,8.33560574120483,1.5121930837631226,22.83728456564258,46.0341203953169,0.866601629938005,8.144151501089295,1.4923819792335644,21.40995428028992,46.0341203953169,0.8670718279907252,8.291423839455277,1.4923819792335644,21.945203137297167,2017594,485744000,8322550,51300,7082400
2000-02-16,48.70223617553711,0.8586076498031616,8.173608779907227,1.538607120513916,24.37322235107422,49.22833931685112,0.888701831530593,8.276699254505047,1.5848311780592803,24.512852523677445,47.72518381995493,0.8435610109563678,8.144154501622015,1.518796016645768,21.72024907161293,48.10097269417897,0.8858799401115004,8.188336419649415,1.518796016645768,21.844364780593573,1801742,378246400,5104022,88200,10723600
2000-02-17,58.32241821289063,0.8642507791519165,8.070517539978027,1.5683226585388184,25.21100234985352,58.32241821289063,0.8689525589950376,8.306153245713006,1.5831804476117908,25.35063251671424,46.672965352830346,0.8510848312883553,8.041063264485981,1.5518130467854003,23.86124407019982,48.70222680719158,0.8666016690734771,8.23251655578382,1.5518130467854003,24.57490936748798,944908,289497600,9944512,40500,10482400
2000-02-18,56.36831283569336,0.836978554725647,7.687607765197754,1.5055890083312988,24.388734817504883,57.64599331070317,0.8680122327967708,8.114697141108673,1.584831155560175,25.49026164450415,52.94863390772872,0.8341566126929327,7.628698730403333,1.5055890083312988,24.07844557046284,53.21168539299567,0.8623700563510607,8.011606705667981,1.584831155560175,25.474747182152047,4060072,233441600,9892830,27900,6311200
2000-02-22,55.01549530029297,0.8562571406364441,7.864336013793945,1.4791759252548218,24.39649200439453,58.547909781895314,0.8797679574683714,7.893790287051769,1.538607081593071,24.730052944359223,54.113603196287954,0.8026529322857373,7.731790782934739,1.4791759252548218,22.44942698274015,57.721171612308005,0.8285146901733081,7.879063150422857,1.538607081593071,24.280133536964986,2227993,422296000,8656254,292500,7825600
2000-02-23,59.52492141723633,0.8745947480201721,7.5697922706604,1.5055890083312988,24.73005104064941,60.42681290281675,0.8952844680646042,7.775973198044321,1.5055890083312988,26.06429469779863,55.09061145922462,0.8350969038408513,7.496155581538176,1.4791759416731192,23.6905821449634,55.09061145922462,0.8519072134847667,7.628700820998932,1.4791759416731192,24.202559362241587,1690042,473099200,8071492,128700,7614800
2000-02-24,64.18470764160156,0.866719126701355,7.481432437896728,1.578227162361145,26.405614852905277,69.40816930908748,0.8962251972893801,7.672886830502974,1.578227162361145,26.46767270214829,60.42682062715193,0.8407402461688313,7.304705691336962,1.4791759513070912,24.078445506292,60.95292352657581,0.882589046081062,7.599250102069974,1.5055890181373008,25.10240001880184,2956351,376432000,7740684,178200,6901200
2000-02-25,65.01145935058594,0.8303952217102051,7.555069446563721,1.4791759252548218,24.450788497924805,68.50629921920127,0.8802379850196425,7.717069064419839,1.5848311379691444,25.924662170071286,62.08030912413199,0.8285145294993629,7.481433211120043,1.4791759252548218,24.326672820270364,62.155469453219474,0.863780747908071,7.510888005657423,1.5518130479958994,25.69194527446921,2048210,249144000,9544869,143100,4176000
2000-02-28,60.72747802734375,0.8520253896713257,7.8054280281066895,1.5320031642913818,24.28013038635254,65.65031365008221,0.8651913415940092,7.937972776390609,1.5320031642913818,24.730049735364823,59.07400823386629,0.815348672992665,7.687610418454364,1.4527619203359483,23.58197967236796,65.01146998730759,0.8285146249153486,7.893791360495824,1.4527619203359483,24.210315314954084,1675363,328328000,9246362,18900,6549600
2000-02-29,62.45611953735352,0.8623700141906738,7.775975227355957,1.6112442016601562,25.319602966308597,64.2599103421252,0.8821185348191427,7.908520000807655,1.6112442016601562,25.56783436793907,60.91538356234007,0.8468523723280038,7.687611878188272,1.4659688228597494,24.605937686620976,60.99054391741373,0.8543760439908029,7.805429510211965,1.4659688228597494,24.82314016304764,958049,368961600,8257948,173700,6718800
2000-03-01,65.61272430419922,0.9803928136825562,7.96742582321167,1.5716241598129272,24.91622543334961,67.19103994858096,0.9935587655441972,8.011607730106846,1.5980382465233631,25.381659283287647,62.68157400805882,0.8915232413059259,7.7170630190709,1.5584170597797415,24.512849430069977,62.83188825681006,0.8919934395226643,7.805426332261792,1.5716241598129272,25.373902052455342,1037875,1077003200,8537297,77400,5105200
2000-03-02,63.31103897094727,0.9178550243377686,7.8937907218933105,1.5848312377929688,20.01365852355957,66.13884454602211,0.962524953984794,7.996881685173616,1.5914343347662272,23.892274516497476,61.62938384817893,0.907980360843504,7.761245984332174,1.5716242503548583,19.85851388384205,66.1012707838311,0.955472182557589,7.967426909693732,1.5716242503548583,23.892274516497476,1188300,311259200,7037857,77400,24963600
2000-03-03,64.936279296875,0.9629949331283568,7.643424987792969,1.5848312377929688,22.4959716796875,67.19101130597475,0.9647586028970992,7.805424439458226,1.5848312377929688,22.77135340197333,63.09491610537582,0.9028082708829528,7.510880300448243,1.558417149560806,20.486848691742995,63.09491610537582,0.9394841242434006,7.717061147695298,1.5782272339721748,20.89798196726832,1215841,323366400,11829560,72000,18611200
2000-03-06,95.60066223144533,0.9455979466438292,7.363607406616211,1.5716241598129272,21.30135726928711,97.40444577028526,0.9714596604438928,7.58451485288584,1.5848311464901776,22.247739493195716,67.64197248845012,0.9404250614631406,7.304697886572254,1.5716241598129272,20.851437851363347,67.9426073535878,0.9479488380331812,7.58451485288584,1.5848311464901776,22.15465271707356,5693495,210560000,9772982,372600,6946400
2000-03-07,85.37920379638672,0.9244375824928284,6.980706214904785,1.578227162361145,20.153291702270508,96.8031810013896,0.9587634535151742,7.363614457017548,1.578227162361145,21.81333959460534,78.76532023149143,0.911271632577718,6.951251426680885,1.5716241790434344,19.99814703943548,93.79687087307325,0.9512396804702709,7.348886812605727,1.5716241790434344,21.797825128321836,7710809,273011200,15393821,18000,6066400
2000-03-08,91.39183807373048,0.9178550243377686,7.304702281951904,1.578227162361145,19.625795364379883,91.39183807373048,0.9324315689329126,7.407792752562188,1.5848311658822865,20.26188833666413,84.17669009367395,0.8919933222318557,7.083794202158379,1.5452100920097938,19.48616519973212,87.78426408370221,0.9244375976100628,7.098521340731339,1.5584170788486458,20.24637387392549,3953963,271230400,16825986,134100,8405600
2000-03-09,91.99310302734376,0.9197359085083008,7.363607406616211,1.588132619857788,19.39307975769043,92.5943664379991,0.940424729831974,7.407788295151021,1.588132619857788,20.19983187561035,87.18300215509855,0.8896425204609111,7.083789939703362,1.5716241417517955,19.113819409179687,88.38552897640923,0.9093910458293936,7.1279718294366985,1.5716241417517955,19.76542688903809,2514583,276718400,11917776,322200,10022000
2000-03-10,85.37920379638672,0.9460676312446594,7.289976119995117,1.578227162361145,20.665264129638672,93.12045365940062,0.9625248665156726,7.5256118705285795,1.598038266077075,21.270328169470435,84.17667717986158,0.9103311684437928,7.186885635574112,1.578227162361145,19.71888191349156,91.993087361282,0.9155040508153224,7.407793744962032,1.5848311658822865,19.734396376051343,2479353,248606400,8180425,164700,15000800
2000-03-13,78.91565704345703,0.912682056427002,7.201610088348389,1.5716241598129272,20.386005401611328,83.53786403656268,0.9517097007303272,7.231064859046785,1.5848311464901776,21.006583952649724,77.86345076257028,0.8990459109134464,7.039611102204703,1.5320030864252407,19.98262934343637,78.20165946621258,0.9187952338876066,7.069064871704212,1.5716241598129272,20.04468719854021,2626702,303956800,7070603,98100,6446400
2000-03-14,72.97817993164062,0.8595480918884277,7.334156513214111,1.565020203590393,20.21534538269043,81.77163642679031,0.9347822946299618,7.407792200592163,1.5782271906661078,22.06156648824696,71.47502475595702,0.8576672996000209,7.245793187760924,1.565020203590393,19.858512732036647,79.96785278116876,0.9119767338750302,7.275247462712144,1.571624207229975,21.72024830066508,3522960,428579200,8679199,84600,12852800
2000-03-15,68.69417572021484,0.8745947480201721,7.658155918121338,1.578227162361145,20.742839813232425,77.0366814891361,0.904688931924897,7.746518747337039,1.5914342625559337,21.4565052069562,68.0929124832576,0.8586077119228409,7.21633876844552,1.5716241790434344,19.858515303618177,77.0366814891361,0.8698929681069802,7.2899749600581565,1.5716241790434344,20.60320962750386,3046242,443609600,9057011,672300,9849600
2000-03-16,70.98650360107422,0.9145627021789552,8.129424095153809,1.578227162361145,23.44235610961914,73.95523386204823,0.9178547915660382,8.217787901135328,1.6310553364284266,23.5199284329468,67.3413496469308,0.8614287169773932,7.83487991074659,1.578227162361145,19.362051902584174,69.74639670342884,0.8825886330644135,7.893788947867799,1.578227162361145,20.99107069246505,2769578,378100800,12571372,463500,22378000
2000-03-17,72.8278579711914,0.9404245615005492,7.8937907218933105,1.5716241598129272,21.766794204711918,76.36027097673491,0.9404245615005492,8.217789747975354,1.5881326381086356,22.68214763170978,71.0240681039165,0.8999863180125014,7.864336447012953,1.5716241598129272,21.332389188509534,71.73807186702321,0.903748706538671,8.129425922135228,1.5848311464901776,22.092597966863696,1563803,305043200,8273541,897300,18887600
2000-03-20,68.39356231689453,0.9253780841827391,7.982156276702881,1.578227162361145,21.704730987548828,73.05334905306557,0.9498291942089204,8.114701551885975,1.578227162361145,22.32530942893693,67.94261955768287,0.920676202623231,7.893792926780707,1.578227162361145,21.25481161754245,72.41450546126859,0.9291403729266,8.070519626625057,1.578227162361145,21.890904519965257,1420648,204489600,5535075,7200,8595200
2000-03-21,69.14513397216797,1.0151885747909546,7.937970638275146,1.5914342403411863,22.759716033935547,69.14513397216797,1.0288246202141051,8.11469775605102,1.5914342403411863,22.85280280708048,63.583462202038326,0.9150337738711198,7.761244521698135,1.578227140330755,21.13069750389926,66.58977265356724,0.922086544049796,8.099970621386223,1.578227140330755,21.73576152934131,2528283,524328000,8819319,1405800,10534000
2000-03-22,71.813232421875,1.0847798585891724,8.085247039794922,1.5848312377929688,25.319602966308597,72.71512423255378,1.0861912565995082,8.114701824491595,1.5848312377929688,25.319602966308597,65.57513724410178,0.9897971219017052,7.879066049916617,1.5848312377929688,22.821774487401925,68.28081908913497,0.9989665381264236,7.893793191965113,1.5848312377929688,23.527682535788596,1967965,567996800,5635765,16200,16744800
2000-03-23,71.96355438232422,1.0631505250930786,7.96742582321167,1.5848312377929688,26.458642959594727,74.40618177224376,1.1313311565266202,8.085243407266375,1.5980383385870212,27.2035197115364,70.34766498188415,1.053275862981202,7.893789645452684,1.5782272339721748,24.5809328140751,71.70050604966987,1.0683225031765975,8.07051627183447,1.5848312377929688,24.968889455711388,1951888,562564800,6320549,2397600,12223600
2000-03-24,72.1514663696289,1.043401122093201,7.923248767852783,1.6376583576202393,26.862119674682617,72.75272992541728,1.0828989639729336,8.041066924648952,1.6508654581204685,27.31214940926713,69.89673284517178,1.0194201173264377,7.893794478953624,1.5848312025346558,26.16379767274113,71.3998885281432,1.0716137084458286,7.9821578462508675,1.5848312025346558,26.225870739580373,1230520,446913600,6335474,340200,7835600
2000-03-27,68.69417572021484,1.0499844551086426,7.834883213043213,1.6376583576202393,28.21220970153809,71.85079969799574,1.0890120973579005,7.982155617619843,1.7036935200535672,28.476020243301644,68.05533232851108,1.0297649351393223,7.805428932367738,1.6046412865053028,26.815565656907488,71.0616421003016,1.035408014691798,7.89379227499379,1.6046412865053028,27.03282139718336,846769,279182400,7046990,746100,6834400
2000-03-28,71.62538146972656,1.0466933250427246,7.982156276702881,1.6508654356002808,27.591476440429688,73.31643204528045,1.068322538300004,8.01161106041005,1.690486509848601,28.64671850901755,68.24328031861877,1.031645780318684,7.672884802275103,1.631055351899872,27.312147657568197,68.54391537985101,1.0325861765277735,7.79070243530478,1.631055351899872,27.9949513490074,1392548,202966400,10095324,139500,6964400
2000-03-29,67.34136199951172,1.0227125883102417,8.217789649963379,1.677279353141785,27.65355110168457,72.75272047249953,1.0490444927185167,8.365061523208212,1.677279353141785,28.2122086996984,66.13883504418186,1.006842669832734,7.996881589796367,1.6310552970670806,26.78452817144084,71.55019993016793,1.0485743949377904,8.041063001589961,1.6376582802254451,27.5604415020156,1250371,239836800,11370216,1056600,5551200
2000-03-30,63.13251495361328,0.9460676312446594,8.365059852600098,1.6970895528793335,26.613826751708984,67.64197389444612,1.035878283221476,8.48287842898505,1.7301066247043748,28.80190230389031,59.60009529604948,0.9437166406837512,8.188333740120639,1.677279468482627,26.567271952726404,65.04903259859348,1.0048438015424257,8.335606084552843,1.677279468482627,27.18800260582749,2034230,414400000,10572713,584100,6503200
2000-03-31,62.53126525878906,1.0217725038528442,8.291427612304688,1.7301065921783447,27.638032913208008,63.73378576755538,1.0325866635651928,8.468154298520071,1.7301065921783447,28.55361064587464,54.11359604543251,0.9479487549654068,8.114700926089302,1.716900625201759,26.489681180710875,63.73378576755538,0.9587638187121365,8.36506331439474,1.716900625201759,26.87763784709504,3732940,404633600,7390273,70200,7458000
2000-04-03,58.92368316650391,1.0029628276824951,8.71851634979248,1.6970895528793335,26.21035385131836,62.08030790524568,1.0495142404364135,8.806879183811075,1.7433137254886517,28.429466107528263,55.1657950458596,0.9738098468627572,8.335608733313592,1.677279468482627,25.57410488275468,61.92999366301935,1.0194200599768015,8.379790150322888,1.7433137254886517,28.08030508819453,2030875,328563200,9708157,438300,10012400
2000-04-04,56.21799850463867,0.9578229188919068,9.292876243591309,1.7499176263809204,25.26373672485352,61.55420194963367,1.0006120490399548,9.36651243104219,1.7565206096049868,27.063855557828337,49.30348917766256,0.8783570327304894,8.703787745183307,1.6640723831797524,21.91179131172799,58.92368038917074,0.9977909610122732,8.762696294664392,1.6970894530628526,26.92419116561477,3519884,660329600,15373327,716400,20696400
2000-04-05,58.28484344482422,0.9808634519577026,8.747967720031738,1.6904865503311155,26.613826751708984,60.05105354260577,0.999671574553058,9.11614857572621,1.7036935376115143,27.43629486706792,54.18874640717924,0.9329015440059196,8.718513451815944,1.664072462414378,24.3326416015625,55.76706208660095,0.9514745173559362,9.101420941018905,1.664072462414378,25.077518385283803,2109163,457665600,8360866,788400,9953200
2000-04-06,63.13251495361328,0.9418359994888306,8.909971237182617,1.6904865503311155,28.460498809814453,63.13251495361328,1.011897430499383,9.071970277335367,1.7334091172974853,28.460498809814453,58.35999488894504,0.9272586518462268,8.747971195830644,1.664072462414378,26.84659920445965,59.14915260846454,0.9827444428339872,8.747971195830644,1.664072462414378,27.15696451318173,1375073,259627200,7079514,378900,10676000
2000-04-07,73.35397338867188,0.9912079572677612,8.630149841308594,1.7433136701583862,31.036535263061523,75.15775714895992,0.9921482533311258,8.95414880141351,1.7499176737646904,31.036535263061523,64.37262192561745,0.944187127204566,8.585968938584307,1.7301065697932836,28.70879511833191,64.6356702502859,0.95735308016016,8.909967898689223,1.7499176737646904,28.786386456489563,2975224,242435200,6845164,1086300,11309200
2000-04-10,64.41020202636719,0.9404245615005492,8.733246803283691,1.683882474899292,29.096755981445312,73.35397331620564,0.9987314383859646,8.954155486632082,1.7565206184591242,30.912393554687497,63.35798948974087,0.9385438694785642,8.379793811005902,1.683882474899292,28.801908854166665,73.35397331620564,0.9907374676982734,8.541793412008095,1.743313631741002,30.501159403483072,2956071,212262400,11166162,420300,6682800
2000-04-11,60.68988037109375,0.8985756039619446,8.968876838684082,1.6508654356002808,29.670928955078125,63.05734682346747,0.9394839350970056,9.071967284995496,1.6838825062648168,30.29165968635591,59.863142593409904,0.888230745669151,8.703786404455526,1.6508654356002808,27.653554078425323,60.72745411399183,0.92913998083797,8.703786404455526,1.6838825062648168,28.49154056565033,1896107,541822400,8703926,183600,9586000
